"date","stage_code","event_name","stage","gender","venue","participant_code","participant_name","participant_type","participant_country_code","participant_country","result","result_type","result_WLT","start_order","matches_played","wins","win_percentage","avg_points","performance_index","stages_participated","total_stages","advancement_rate","country_total_wins","country_avg_performance","participants_per_event","discipline_avg_points","discipline_win_percentage"
2024-07-29 07:42:35,"FENMFOIL--------------R64-001000--","Men's Foil Individual","Table of 64","M","Grand Palais","1888267","CHEN Yi-Tung","Person","TPE","Chinese Taipei",15,"POINTS","W",1,2,1,50,13.5,39.05,2,2,100,1,39.05,1,12.3513513513514,50
2024-07-29 07:42:35,"FENMFOIL--------------R64-001000--","Men's Foil Individual","Table of 64","M","Grand Palais","1970300","WAKIM Philippe","Person","LBN","Lebanon",13,"POINTS","L",2,1,0,0,13,3.9,1,1,100,0,3.9,1,12.3513513513514,50
2024-07-29 07:42:51,"FENMFOIL--------------R64-003100--","Men's Foil Individual","Table of 64","M","Grand Palais","1932764","TOFALIDES Alex","Person","CYP","Cyprus",15,"POINTS","W",1,2,1,50,12.5,38.75,2,2,100,1,38.75,1,12.3513513513514,50
2024-07-29 07:42:51,"FENMFOIL--------------R64-003100--","Men's Foil Individual","Table of 64","M","Grand Palais","1894081","WOJTKOWIAK Adrian","Person","POL","Poland",10,"POINTS","L",2,1,0,0,10,3,1,1,100,8,31.9863636363636,10,12.3513513513514,50
2024-07-29 07:43:06,"FENMFOIL--------------R64-000200--","Men's Foil Individual","Table of 64","M","Grand Palais","1973203","BROSZUS Blake","Person","CAN","Canada",15,"POINTS","W",1,2,1,50,12,38.6,2,2,100,13,33.96875,13,12.3513513513514,50
2024-07-29 07:43:06,"FENMFOIL--------------R64-000200--","Men's Foil Individual","Table of 64","M","Grand Palais","1550881","SCHEMBRI Kruz","Person","ISV","Virgin Islands, US",8,"POINTS","L",2,1,0,0,8,2.4,1,1,100,0,2.4,1,12.3513513513514,50
2024-07-29 07:45:58,"FENMFOIL--------------R64-001800--","Men's Foil Individual","Table of 64","M","Grand Palais","1969353","HEROUI Salim","Person","ALG","Algeria",8,"POINTS","L",1,1,0,0,8,2.4,1,1,100,0,5.31428571428571,5,12.3513513513514,50
2024-07-29 07:45:58,"FENMFOIL--------------R64-001800--","Men's Foil Individual","Table of 64","M","Grand Palais","1894114","JURKIEWICZ Jan","Person","POL","Poland",15,"POINTS","W",2,2,1,50,14.5,39.35,2,2,100,8,31.9863636363636,10,12.3513513513514,50
2024-07-29 08:19:11,"FENMFOIL--------------R64-001500--","Men's Foil Individual","Table of 64","M","Grand Palais","1973210","GU Daniel","Person","CAN","Canada",15,"POINTS","W",1,2,1,50,10,38,2,2,100,13,33.96875,13,12.3513513513514,50
2024-07-29 08:19:11,"FENMFOIL--------------R64-001500--","Men's Foil Individual","Table of 64","M","Grand Palais","1563618","ALVARES de OLIVEIRA Victor","Person","CPV","Cabo Verde",9,"POINTS","L",2,1,0,0,9,2.7,1,1,100,0,2.7,1,12.3513513513514,50
2024-07-29 10:27:10,"FENMFOIL--------------R32-000100--","Men's Foil Individual","Table of 32","M","Grand Palais","1973203","BROSZUS Blake","Person","CAN","Canada",9,"POINTS","L",1,2,1,50,12,38.6,2,2,100,13,33.96875,13,12.3513513513514,50
2024-07-29 10:27:10,"FENMFOIL--------------R32-000100--","Men's Foil Individual","Table of 32","M","Grand Palais","1924287","MARINI Tommaso","Person","ITA","Italy",15,"POINTS","W",2,2,1,50,14.5,39.35,2,2,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 10:29:00,"FENMFOIL--------------R32-000500--","Men's Foil Individual","Table of 32","M","Grand Palais","1888267","CHEN Yi-Tung","Person","TPE","Chinese Taipei",12,"POINTS","L",1,2,1,50,13.5,39.05,2,2,100,1,39.05,1,12.3513513513514,50
2024-07-29 10:29:00,"FENMFOIL--------------R32-000500--","Men's Foil Individual","Table of 32","M","Grand Palais","1916213","LEFORT Enzo","Person","FRA","France",15,"POINTS","W",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,39,48.9421875,19,12.3513513513514,50
2024-07-29 10:29:45,"FENMFOIL--------------R32-001300--","Men's Foil Individual","Table of 32","M","Grand Palais","1894080","SIESS Michal","Person","POL","Poland",3,"POINTS","L",1,1,0,0,3,0.9,1,1,100,8,31.9863636363636,10,12.3513513513514,50
2024-07-29 10:29:45,"FENMFOIL--------------R32-001300--","Men's Foil Individual","Table of 32","M","Grand Palais","1914533","CHOUPENITCH Alexander","Person","CZE","Czechia",15,"POINTS","W",2,2,1,50,10,38,2,2,100,4,37.1444444444444,5,12.3513513513514,50
2024-07-29 10:31:55,"FENMFOIL--------------R32-000900--","Men's Foil Individual","Table of 32","M","Grand Palais","1936961","HAMZA Mohamed","Person","EGY","Egypt",15,"POINTS","W",1,3,2,66.6666666666667,13,50.5666666666667,3,3,100,16,29.0893617021277,17,12.3513513513514,50
2024-07-29 10:31:55,"FENMFOIL--------------R32-000900--","Men's Foil Individual","Table of 32","M","Grand Palais","1894114","JURKIEWICZ Jan","Person","POL","Poland",14,"POINTS","L",2,2,1,50,14.5,39.35,2,2,100,8,31.9863636363636,10,12.3513513513514,50
2024-07-29 10:57:16,"FENMFOIL--------------R32-000600--","Men's Foil Individual","Table of 32","M","Grand Palais","1902467","CHEN Haiwei","Person","CHN","China",7,"POINTS","L",1,1,0,0,7,2.1,1,1,100,11,33.5214285714286,13,12.3513513513514,50
2024-07-29 10:57:16,"FENMFOIL--------------R32-000600--","Men's Foil Individual","Table of 32","M","Grand Palais","1950629","MEINHARDT Gerek","Person","USA","United States",15,"POINTS","W",2,2,1,50,12.5,38.75,2,2,100,26,45.3106382978723,16,12.3513513513514,50
2024-07-29 10:57:28,"FENMFOIL--------------R32-001400--","Men's Foil Individual","Table of 32","M","Grand Palais","1924291","BIANCHI Guillaume","Person","ITA","Italy",15,"POINTS","W",1,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 10:57:28,"FENMFOIL--------------R32-001400--","Men's Foil Individual","Table of 32","M","Grand Palais","1973215","van HAASTER Maximilien","Person","CAN","Canada",4,"POINTS","L",2,1,0,0,4,1.2,1,1,100,13,33.96875,13,12.3513513513514,50
2024-07-29 11:02:25,"FENMFOIL--------------R32-001000--","Men's Foil Individual","Table of 32","M","Grand Palais","1568403","LLAVADOR Carlos","Person","ESP","Spain",15,"POINTS","W",1,2,1,50,13.5,39.05,2,2,100,1,26.8333333333333,2,12.3513513513514,50
2024-07-29 11:02:25,"FENMFOIL--------------R32-001000--","Men's Foil Individual","Table of 32","M","Grand Palais","1927118","HA Taegyu","Person","KOR","Korea",13,"POINTS","L",2,1,0,0,13,3.9,1,1,100,20,48.8606060606061,12,12.3513513513514,50
2024-07-29 11:03:15,"FENMFOIL--------------R32-000200--","Men's Foil Individual","Table of 32","M","Grand Palais","1896553","SHIKINE Takahiro","Person","JPN","Japan",9,"POINTS","L",1,1,0,0,9,2.7,1,1,100,24,47.180487804878,15,12.3513513513514,50
2024-07-29 11:03:15,"FENMFOIL--------------R32-000200--","Men's Foil Individual","Table of 32","M","Grand Palais","1916215","PAUTY Maxime","Person","FRA","France",15,"POINTS","W",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,39,48.9421875,19,12.3513513513514,50
2024-07-29 11:24:42,"FENMFOIL--------------R32-000300--","Men's Foil Individual","Table of 32","M","Grand Palais","1936940","ABOUELKASSEM Alaaeldin","Person","EGY","Egypt",8,"POINTS","L",1,1,0,0,8,2.4,1,1,100,16,29.0893617021277,17,12.3513513513514,50
2024-07-29 11:24:42,"FENMFOIL--------------R32-000300--","Men's Foil Individual","Table of 32","M","Grand Palais","1896532","IIMURA Kazuki","Person","JPN","Japan",15,"POINTS","W",2,5,3,60,13.6,46.08,5,5,100,24,47.180487804878,15,12.3513513513514,50
2024-07-29 11:26:25,"FENMFOIL--------------R32-001100--","Men's Foil Individual","Table of 32","M","Grand Palais","1924289","MACCHI Filippo","Person","ITA","Italy",15,"POINTS","W",1,5,4,80,14.8,60.44,5,5,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 11:26:25,"FENMFOIL--------------R32-001100--","Men's Foil Individual","Table of 32","M","Grand Palais","1902466","XU Jie","Person","CHN","China",10,"POINTS","L",2,1,0,0,10,3,1,1,100,11,33.5214285714286,13,12.3513513513514,50
2024-07-29 11:26:55,"FENMFOIL--------------R32-000700--","Men's Foil Individual","Table of 32","M","Grand Palais","1953567","TOLDO Guilherme","Person","BRA","Brazil",7,"POINTS","L",1,1,0,0,7,2.1,1,1,100,0,3.1,3,12.3513513513514,50
2024-07-29 11:26:55,"FENMFOIL--------------R32-000700--","Men's Foil Individual","Table of 32","M","Grand Palais","1902464","MO Ziwei","Person","CHN","China",15,"POINTS","W",2,2,1,50,12.5,38.75,2,2,100,11,33.5214285714286,13,12.3513513513514,50
2024-07-29 11:29:35,"FENMFOIL--------------R32-001500--","Men's Foil Individual","Table of 32","M","Grand Palais","1946349","DOSA Daniel","Person","HUN","Hungary",14,"POINTS","L",1,1,0,0,14,4.2,1,1,100,23,47.0666666666667,13,12.3513513513514,50
2024-07-29 11:29:35,"FENMFOIL--------------R32-001500--","Men's Foil Individual","Table of 32","M","Grand Palais","1936920","TOLBA Abdelrahman Hussein","Person","EGY","Egypt",15,"POINTS","W",2,2,1,50,11.5,38.45,2,2,100,16,29.0893617021277,17,12.3513513513514,50
2024-07-29 11:46:17,"FENMFOIL--------------R32-000800--","Men's Foil Individual","Table of 32","M","Grand Palais","1963245","CHEUNG Ka Long","Person","HKG","Hong Kong, China",15,"POINTS","W",1,5,5,100,15,74.5,5,5,100,11,63.3846153846154,4,12.3513513513514,50
2024-07-29 11:46:17,"FENMFOIL--------------R32-000800--","Men's Foil Individual","Table of 32","M","Grand Palais","1973210","GU Daniel","Person","CAN","Canada",5,"POINTS","L",2,2,1,50,10,38,2,2,100,13,33.96875,13,12.3513513513514,50
2024-07-29 11:49:24,"FENMFOIL--------------R32-001200--","Men's Foil Individual","Table of 32","M","Grand Palais","1896550","MATSUYAMA Kyosuke","Person","JPN","Japan",15,"POINTS","W",1,2,1,50,13,38.9,2,2,100,24,47.180487804878,15,12.3513513513514,50
2024-07-29 11:49:24,"FENMFOIL--------------R32-001200--","Men's Foil Individual","Table of 32","M","Grand Palais","1916216","MERTINE Julien","Person","FRA","France",6,"POINTS","L",2,1,0,0,6,1.8,1,1,100,39,48.9421875,19,12.3513513513514,50
2024-07-29 11:52:47,"FENMFOIL--------------R32-000400--","Men's Foil Individual","Table of 32","M","Grand Palais","1951514","KERYHUEL Jeremy Fafa","Person","CIV","C̫te d'Ivoire",3,"POINTS","L",1,1,0,0,3,0.9,1,1,100,0,1.5,2,12.3513513513514,50
2024-07-29 11:52:47,"FENMFOIL--------------R32-000400--","Men's Foil Individual","Table of 32","M","Grand Palais","1950628","MASSIALAS Alexander","Person","USA","United States",15,"POINTS","W",2,2,1,50,11.5,38.45,2,2,100,26,45.3106382978723,16,12.3513513513514,50
2024-07-29 11:53:29,"FENMFOIL--------------R32-001600--","Men's Foil Individual","Table of 32","M","Grand Palais","1932764","TOFALIDES Alex","Person","CYP","Cyprus",10,"POINTS","L",1,2,1,50,12.5,38.75,2,2,100,1,38.75,1,12.3513513513514,50
2024-07-29 11:53:29,"FENMFOIL--------------R32-001600--","Men's Foil Individual","Table of 32","M","Grand Palais","1950602","ITKIN Nick","Person","USA","United States",15,"POINTS","W",2,5,4,80,14.2,60.26,5,5,100,26,45.3106382978723,16,12.3513513513514,50
2024-07-29 13:21:32,"FENMFOIL--------------8FNL000700--","Men's Foil Individual","Table of 16","M","Grand Palais","1924291","BIANCHI Guillaume","Person","ITA","Italy",15,"POINTS","W",1,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 13:21:32,"FENMFOIL--------------8FNL000700--","Men's Foil Individual","Table of 16","M","Grand Palais","1914533","CHOUPENITCH Alexander","Person","CZE","Czechia",5,"POINTS","L",2,2,1,50,10,38,2,2,100,4,37.1444444444444,5,12.3513513513514,50
2024-07-29 13:22:19,"FENMFOIL--------------8FNL000100--","Men's Foil Individual","Table of 16","M","Grand Palais","1916215","PAUTY Maxime","Person","FRA","France",15,"POINTS","W",1,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,39,48.9421875,19,12.3513513513514,50
2024-07-29 13:22:19,"FENMFOIL--------------8FNL000100--","Men's Foil Individual","Table of 16","M","Grand Palais","1924287","MARINI Tommaso","Person","ITA","Italy",14,"POINTS","L",2,2,1,50,14.5,39.35,2,2,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 13:38:18,"FENMFOIL--------------8FNL000800--","Men's Foil Individual","Table of 16","M","Grand Palais","1950602","ITKIN Nick","Person","USA","United States",15,"POINTS","W",1,5,4,80,14.2,60.26,5,5,100,26,45.3106382978723,16,12.3513513513514,50
2024-07-29 13:38:18,"FENMFOIL--------------8FNL000800--","Men's Foil Individual","Table of 16","M","Grand Palais","1936920","TOLBA Abdelrahman Hussein","Person","EGY","Egypt",8,"POINTS","L",2,2,1,50,11.5,38.45,2,2,100,16,29.0893617021277,17,12.3513513513514,50
2024-07-29 13:47:51,"FENMFOIL--------------8FNL000600--","Men's Foil Individual","Table of 16","M","Grand Palais","1896550","MATSUYAMA Kyosuke","Person","JPN","Japan",11,"POINTS","L",1,2,1,50,13,38.9,2,2,100,24,47.180487804878,15,12.3513513513514,50
2024-07-29 13:47:51,"FENMFOIL--------------8FNL000600--","Men's Foil Individual","Table of 16","M","Grand Palais","1924289","MACCHI Filippo","Person","ITA","Italy",15,"POINTS","W",2,5,4,80,14.8,60.44,5,5,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 13:48:34,"FENMFOIL--------------8FNL000400--","Men's Foil Individual","Table of 16","M","Grand Palais","1963245","CHEUNG Ka Long","Person","HKG","Hong Kong, China",15,"POINTS","W",1,5,5,100,15,74.5,5,5,100,11,63.3846153846154,4,12.3513513513514,50
2024-07-29 13:48:34,"FENMFOIL--------------8FNL000400--","Men's Foil Individual","Table of 16","M","Grand Palais","1902464","MO Ziwei","Person","CHN","China",10,"POINTS","L",2,2,1,50,12.5,38.75,2,2,100,11,33.5214285714286,13,12.3513513513514,50
2024-07-29 14:50:14,"FENMFOIL--------------QFNL000100--","Men's Foil Individual","Table of 8","M","Grand Palais","1896532","IIMURA Kazuki","Person","JPN","Japan",15,"POINTS","W",1,5,3,60,13.6,46.08,5,5,100,24,47.180487804878,15,12.3513513513514,50
2024-07-29 14:50:14,"FENMFOIL--------------QFNL000100--","Men's Foil Individual","Table of 8","M","Grand Palais","1916215","PAUTY Maxime","Person","FRA","France",14,"POINTS","L",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,39,48.9421875,19,12.3513513513514,50
2024-07-29 18:10:05,"FENMFOIL--------------SFNL000100--","Men's Foil Individual","Semifinal 1","M","Grand Palais","1963245","CHEUNG Ka Long","Person","HKG","Hong Kong, China",15,"POINTS","W",1,5,5,100,15,74.5,5,5,100,11,63.3846153846154,4,12.3513513513514,50
2024-07-29 18:10:05,"FENMFOIL--------------SFNL000100--","Men's Foil Individual","Semifinal 1","M","Grand Palais","1896532","IIMURA Kazuki","Person","JPN","Japan",11,"POINTS","L",2,5,3,60,13.6,46.08,5,5,100,24,47.180487804878,15,12.3513513513514,50
2024-07-29 18:43:47,"FENMFOIL--------------SFNL000200--","Men's Foil Individual","Semifinal 2","M","Grand Palais","1924289","MACCHI Filippo","Person","ITA","Italy",15,"POINTS","W",1,5,4,80,14.8,60.44,5,5,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 18:43:47,"FENMFOIL--------------SFNL000200--","Men's Foil Individual","Semifinal 2","M","Grand Palais","1950602","ITKIN Nick","Person","USA","United States",11,"POINTS","L",2,5,4,80,14.2,60.26,5,5,100,26,45.3106382978723,16,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------8FNL000500--","Men's Foil Individual","Table of 16","M","Grand Palais","1568403","LLAVADOR Carlos","Person","ESP","Spain",12,"POINTS","L",1,2,1,50,13.5,39.05,2,2,100,1,26.8333333333333,2,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------8FNL000500--","Men's Foil Individual","Table of 16","M","Grand Palais","1936961","HAMZA Mohamed","Person","EGY","Egypt",15,"POINTS","W",2,3,2,66.6666666666667,13,50.5666666666667,3,3,100,16,29.0893617021277,17,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------QFNL000300--","Men's Foil Individual","Table of 8","M","Grand Palais","1924289","MACCHI Filippo","Person","ITA","Italy",15,"POINTS","W",1,5,4,80,14.8,60.44,5,5,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------QFNL000300--","Men's Foil Individual","Table of 8","M","Grand Palais","1936961","HAMZA Mohamed","Person","EGY","Egypt",9,"POINTS","L",2,3,2,66.6666666666667,13,50.5666666666667,3,3,100,16,29.0893617021277,17,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------QFNL000200--","Men's Foil Individual","Table of 8","M","Grand Palais","1963245","CHEUNG Ka Long","Person","HKG","Hong Kong, China",15,"POINTS","W",1,5,5,100,15,74.5,5,5,100,11,63.3846153846154,4,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------QFNL000200--","Men's Foil Individual","Table of 8","M","Grand Palais","1916213","LEFORT Enzo","Person","FRA","France",14,"POINTS","L",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,39,48.9421875,19,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------8FNL000300--","Men's Foil Individual","Table of 16","M","Grand Palais","1950629","MEINHARDT Gerek","Person","USA","United States",10,"POINTS","L",1,2,1,50,12.5,38.75,2,2,100,26,45.3106382978723,16,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------8FNL000300--","Men's Foil Individual","Table of 16","M","Grand Palais","1916213","LEFORT Enzo","Person","FRA","France",15,"POINTS","W",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,39,48.9421875,19,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------8FNL000200--","Men's Foil Individual","Table of 16","M","Grand Palais","1950628","MASSIALAS Alexander","Person","USA","United States",8,"POINTS","L",1,2,1,50,11.5,38.45,2,2,100,26,45.3106382978723,16,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------8FNL000200--","Men's Foil Individual","Table of 16","M","Grand Palais","1896532","IIMURA Kazuki","Person","JPN","Japan",15,"POINTS","W",2,5,3,60,13.6,46.08,5,5,100,24,47.180487804878,15,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------QFNL000400--","Men's Foil Individual","Table of 8","M","Grand Palais","1950602","ITKIN Nick","Person","USA","United States",15,"POINTS","W",1,5,4,80,14.2,60.26,5,5,100,26,45.3106382978723,16,12.3513513513514,50
2024-07-29 19:30:22,"FENMFOIL--------------QFNL000400--","Men's Foil Individual","Table of 8","M","Grand Palais","1924291","BIANCHI Guillaume","Person","ITA","Italy",14,"POINTS","L",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 19:35:30,"FENMFOIL--------------FNL-000200--","Men's Foil Individual","Bronze Medal Bout","M","Grand Palais","1950602","ITKIN Nick","Person","USA","United States",15,"POINTS","W",1,5,4,80,14.2,60.26,5,5,100,26,45.3106382978723,16,12.3513513513514,50
2024-07-29 19:35:30,"FENMFOIL--------------FNL-000200--","Men's Foil Individual","Bronze Medal Bout","M","Grand Palais","1896532","IIMURA Kazuki","Person","JPN","Japan",12,"POINTS","L",2,5,3,60,13.6,46.08,5,5,100,24,47.180487804878,15,12.3513513513514,50
2024-07-29 20:40:14,"FENMFOIL--------------FNL-000100--","Men's Foil Individual","Gold Medal Bout","M","Grand Palais","1924289","MACCHI Filippo","Person","ITA","Italy",14,"POINTS","L",1,5,4,80,14.8,60.44,5,5,100,37,48.2096774193548,19,12.3513513513514,50
2024-07-29 20:40:14,"FENMFOIL--------------FNL-000100--","Men's Foil Individual","Gold Medal Bout","M","Grand Palais","1963245","CHEUNG Ka Long","Person","HKG","Hong Kong, China",15,"POINTS","W",2,5,5,100,15,74.5,5,5,100,11,63.3846153846154,4,12.3513513513514,50
2024-08-04 11:02:24,"FENMTEAMFOIL----------QFNL000400--","Men's Foil Team","Table of 8","M","Grand Palais","FENMTEAMFOILITA01","Italy","Team","ITA","Italy",45,"POINTS","W",1,18,12,66.6666666666667,41.2222222222222,59.0333333333333,7,7,100,37,48.2096774193548,19,39.75,50
2024-08-04 11:02:24,"FENMTEAMFOIL----------QFNL000400--","Men's Foil Team","Table of 8","M","Grand Palais","FENMTEAMFOILPOL01","Poland","Team","POL","Poland",39,"POINTS","L",2,9,4,44.4444444444444,37.2222222222222,42.2777777777778,5,5,100,8,31.9863636363636,10,39.75,50
2024-08-04 11:02:24,"FENMTEAMFOIL----------QFNL000100--","Men's Foil Team","Table of 8","M","Grand Palais","FENMTEAMFOILCAN01","Canada","Team","CAN","Canada",26,"POINTS","L",1,9,2,22.2222222222222,35.6666666666667,26.2555555555556,5,5,100,13,33.96875,13,39.75,50
2024-08-04 11:02:24,"FENMTEAMFOIL----------QFNL000100--","Men's Foil Team","Table of 8","M","Grand Palais","FENMTEAMFOILJPN01","Japan","Team","JPN","Japan",45,"POINTS","W",2,12,9,75,40.25,64.575,5,5,100,24,47.180487804878,15,39.75,50
2024-08-04 11:06:26,"FENMTEAMFOIL----------QFNL000300--","Men's Foil Team","Table of 8","M","Grand Palais","FENMTEAMFOILEGY01","Egypt","Team","EGY","Egypt",35,"POINTS","L",1,15,1,6.66666666666667,31.2,14.0266666666667,4,4,100,16,29.0893617021277,17,39.75,50
2024-08-04 11:06:26,"FENMTEAMFOIL----------QFNL000300--","Men's Foil Team","Table of 8","M","Grand Palais","FENMTEAMFOILUSA01","United States of America","Team","USA","United States",45,"POINTS","W",2,15,8,53.3333333333333,41.0666666666667,49.6533333333333,7,7,100,26,45.3106382978723,16,39.75,50
2024-08-04 11:14:39,"FENMTEAMFOIL----------QFNL000200--","Men's Foil Team","Table of 8","M","Grand Palais","FENMTEAMFOILCHN01","People's Republic of China","Team","CHN","China",35,"POINTS","L",1,9,4,44.4444444444444,38.4444444444444,42.6444444444444,6,6,100,11,33.5214285714286,13,39.75,50
2024-08-04 11:14:39,"FENMTEAMFOIL----------QFNL000200--","Men's Foil Team","Table of 8","M","Grand Palais","FENMTEAMFOILFRA01","France","Team","FRA","France",45,"POINTS","W",2,18,10,55.5555555555556,40.5555555555556,51.0555555555556,7,7,100,39,48.9421875,19,39.75,50
2024-08-04 12:34:58,"FENMTEAMFOIL----------SF5-000100--","Men's Foil Team","Classifications 5-8","M","Grand Palais","FENMTEAMFOILCHN01","People's Republic of China","Team","CHN","China",45,"POINTS","W",1,9,4,44.4444444444444,38.4444444444444,42.6444444444444,6,6,100,11,33.5214285714286,13,39.75,50
2024-08-04 12:34:58,"FENMTEAMFOIL----------SF5-000100--","Men's Foil Team","Classifications 5-8","M","Grand Palais","FENMTEAMFOILCAN01","Canada","Team","CAN","Canada",32,"POINTS","L",2,9,2,22.2222222222222,35.6666666666667,26.2555555555556,5,5,100,13,33.96875,13,39.75,50
2024-08-04 12:40:21,"FENMTEAMFOIL----------SF5-000200--","Men's Foil Team","Classifications 5-8","M","Grand Palais","FENMTEAMFOILEGY01","Egypt","Team","EGY","Egypt",36,"POINTS","L",1,15,1,6.66666666666667,31.2,14.0266666666667,4,4,100,16,29.0893617021277,17,39.75,50
2024-08-04 12:40:21,"FENMTEAMFOIL----------SF5-000200--","Men's Foil Team","Classifications 5-8","M","Grand Palais","FENMTEAMFOILPOL01","Poland","Team","POL","Poland",45,"POINTS","W",2,9,4,44.4444444444444,37.2222222222222,42.2777777777778,5,5,100,8,31.9863636363636,10,39.75,50
2024-08-04 13:51:58,"FENMTEAMFOIL----------SFNL000100--","Men's Foil Team","Semifinal 1","M","Grand Palais","FENMTEAMFOILJPN01","Japan","Team","JPN","Japan",45,"POINTS","W",1,12,9,75,40.25,64.575,5,5,100,24,47.180487804878,15,39.75,50
2024-08-04 13:51:58,"FENMTEAMFOIL----------SFNL000100--","Men's Foil Team","Semifinal 1","M","Grand Palais","FENMTEAMFOILFRA01","France","Team","FRA","France",37,"POINTS","L",2,18,10,55.5555555555556,40.5555555555556,51.0555555555556,7,7,100,39,48.9421875,19,39.75,50
2024-08-04 13:57:13,"FENMTEAMFOIL----------SFNL000200--","Men's Foil Team","Semifinal 2","M","Grand Palais","FENMTEAMFOILITA01","Italy","Team","ITA","Italy",45,"POINTS","W",1,18,12,66.6666666666667,41.2222222222222,59.0333333333333,7,7,100,37,48.2096774193548,19,39.75,50
2024-08-04 13:57:13,"FENMTEAMFOIL----------SFNL000200--","Men's Foil Team","Semifinal 2","M","Grand Palais","FENMTEAMFOILUSA01","United States of America","Team","USA","United States",38,"POINTS","L",2,15,8,53.3333333333333,41.0666666666667,49.6533333333333,7,7,100,26,45.3106382978723,16,39.75,50
2024-08-04 14:43:59,"FENMTEAMFOIL----------FNL-000300--","Men's Foil Team","Placement 5-6","M","Grand Palais","FENMTEAMFOILCHN01","People's Republic of China","Team","CHN","China",45,"POINTS","W",1,9,4,44.4444444444444,38.4444444444444,42.6444444444444,6,6,100,11,33.5214285714286,13,39.75,50
2024-08-04 14:43:59,"FENMTEAMFOIL----------FNL-000300--","Men's Foil Team","Placement 5-6","M","Grand Palais","FENMTEAMFOILPOL01","Poland","Team","POL","Poland",30,"POINTS","L",2,9,4,44.4444444444444,37.2222222222222,42.2777777777778,5,5,100,8,31.9863636363636,10,39.75,50
2024-08-04 14:50:12,"FENMTEAMFOIL----------FNL-000400--","Men's Foil Team","Placement 7-8","M","Grand Palais","FENMTEAMFOILEGY01","Egypt","Team","EGY","Egypt",38,"POINTS","L",1,15,1,6.66666666666667,31.2,14.0266666666667,4,4,100,16,29.0893617021277,17,39.75,50
2024-08-04 14:50:12,"FENMTEAMFOIL----------FNL-000400--","Men's Foil Team","Placement 7-8","M","Grand Palais","FENMTEAMFOILCAN01","Canada","Team","CAN","Canada",45,"POINTS","W",2,9,2,22.2222222222222,35.6666666666667,26.2555555555556,5,5,100,13,33.96875,13,39.75,50
2024-08-04 18:34:59,"FENMTEAMFOIL----------FNL-000200--","Men's Foil Team","Bronze Medal Match","M","Grand Palais","FENMTEAMFOILUSA01","United States of America","Team","USA","United States",32,"POINTS","L",1,15,8,53.3333333333333,41.0666666666667,49.6533333333333,7,7,100,26,45.3106382978723,16,39.75,50
2024-08-04 18:34:59,"FENMTEAMFOIL----------FNL-000200--","Men's Foil Team","Bronze Medal Match","M","Grand Palais","FENMTEAMFOILFRA01","France","Team","FRA","France",45,"POINTS","W",2,18,10,55.5555555555556,40.5555555555556,51.0555555555556,7,7,100,39,48.9421875,19,39.75,50
2024-08-04 19:50:48,"FENMTEAMFOIL----------FNL-000100--","Men's Foil Team","Gold Medal Match","M","Grand Palais","FENMTEAMFOILITA01","Italy","Team","ITA","Italy",36,"POINTS","L",1,18,12,66.6666666666667,41.2222222222222,59.0333333333333,7,7,100,37,48.2096774193548,19,39.75,50
2024-08-04 19:50:48,"FENMTEAMFOIL----------FNL-000100--","Men's Foil Team","Gold Medal Match","M","Grand Palais","FENMTEAMFOILJPN01","Japan","Team","JPN","Japan",45,"POINTS","W",2,12,9,75,40.25,64.575,5,5,100,24,47.180487804878,15,39.75,50
